,Loan_Id,Disbursed_Amount,Asset_Cost,ltv,Branch_Id,City_Code,State_Code_x,Postal_Code,Date_of_Birth,Employment_Type,DisbursalDate,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,Region_Code,State_Code_y,City_Name,Loan_Default,State_Code,State_Name
19288,12656,54759,66731,83.92,67,CT13,ST04,801110,5/10/1997,Salaried,10/23/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19289,12858,45749,62837,74.8,67,CT13,ST04,801110,5/17/1996,Self employed,8/18/2018,1,1,0,0,0,0,755,0,1yrs 1mon,1,R2,ST04,Patna,0,ST04,Bihar
19291,13250,42294,88386,49.22,67,CT13,ST04,801110,5/5/1973,Salaried,10/22/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19292,13645,42822,70556,62.36,67,CT13,ST04,801110,10/5/1976,Salaried,10/23/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19293,13824,48345,65500,76.34,67,CT13,ST04,801110,2/18/1982,Self employed,8/23/2018,1,1,0,0,0,0,738,0,0yrs 4mon,0,R2,ST04,Patna,0,ST04,Bihar
19294,14554,55312,66650,85.0,67,CT13,ST04,801110,3/5/1974,Self employed,10/24/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,R2,ST04,Patna,0,ST04,Bihar
19295,15904,55513,67270,84.88,67,CT13,ST04,801110,7/19/1995,Salaried,9/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,1,ST04,Bihar
19296,16937,48749,62644,79.82,67,CT13,ST04,801110,6/6/1969,Self employed,7/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,1,ST04,Bihar
19297,17384,56659,69303,83.69,67,CT13,ST04,801110,1/1/1985,Self employed,12/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19298,17782,53203,67379,80.89,67,CT13,ST04,801110,1/1/1973,Self employed,9/29/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19299,19621,57459,73500,80.27,67,CT13,ST04,801110,1/7/1987,Salaried,10/19/2018,1,1,0,0,0,0,593,0,1yrs 1mon,0,R2,ST04,Patna,0,ST04,Bihar
19300,20117,43394,59180,76.04,67,CT13,ST04,801110,12/25/1975,Self employed,9/8/2018,1,1,0,0,0,0,748,0,4yrs 4mon,0,R2,ST04,Patna,0,ST04,Bihar
19301,20204,51718,62635,85.0,67,CT13,ST04,801110,1/1/1982,Self employed,8/30/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,1,ST04,Bihar
19302,21146,55513,66995,84.33,67,CT13,ST04,801110,9/5/1994,Salaried,10/20/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19304,21687,55913,68270,84.22,67,CT13,ST04,801110,1/1/1989,Salaried,10/19/2018,1,1,0,0,0,0,744,0,2yrs 0mon,0,R2,ST04,Patna,1,ST04,Bihar
19305,21772,53703,64466,85.32,67,CT13,ST04,801110,6/11/1984,Salaried,8/24/2018,1,1,0,0,0,0,695,0,1yrs 9mon,0,R2,ST04,Patna,0,ST04,Bihar
19306,22154,58659,69173,86.74,67,CT13,ST04,801110,1/1/1981,Self employed,10/17/2018,1,0,0,1,0,0,832,0,1yrs 6mon,0,R2,ST04,Patna,0,ST04,Bihar
19308,3,55348,66340,85.0,2,CT13,ST04,801110,8/16/1993,Self employed,8/31/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,1,ST04,Bihar
19309,460,57513,66300,88.99,2,CT13,ST04,801110,8/5/1994,Salaried,8/18/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19310,585,64582,73996,89.19,2,CT13,ST04,801110,8/26/1969,Self employed,4/8/2018,1,1,0,0,0,0,763,0,2yrs 10mon,0,R3,ST04,Patna,1,ST04,Bihar
19311,923,58013,66000,89.39,2,CT13,ST04,801110,8/9/1980,Salaried,8/16/2018,1,1,0,0,0,0,624,1,0yrs 6mon,0,R3,ST04,Patna,0,ST04,Bihar
19312,2668,54003,62993,87.31,2,CT13,ST04,801110,3/18/1968,Salaried,9/15/2018,1,1,0,0,0,0,15,0,0yrs 11mon,0,R3,ST04,Patna,0,ST04,Bihar
19313,2947,50743,60733,85.62,2,CT13,ST04,801110,9/30/1990,Salaried,8/16/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19314,3103,61213,80000,77.5,2,CT13,ST04,801110,4/5/1988,Salaried,9/20/2018,1,1,0,0,0,0,610,1,2yrs 8mon,0,R3,ST04,Patna,0,ST04,Bihar
19315,3431,79627,108500,74.93,2,CT13,ST04,801110,5/10/1992,Self employed,8/31/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19316,4738,83286,115397,73.57,2,CT13,ST04,801110,7/3/1997,Salaried,10/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19317,4995,62991,72091,89.33,2,CT13,ST04,801110,2/28/1978,Salaried,11/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,2,R3,ST04,Patna,0,ST04,Bihar
19318,5304,53803,109748,50.11,2,CT13,ST04,801110,5/5/1993,Salaried,10/30/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,1,ST04,Bihar
19319,5674,59259,67000,89.55,2,CT13,ST04,801110,7/14/1997,Salaried,4/8/2018,1,1,0,0,0,0,15,0,0yrs 2mon,1,R3,ST04,Patna,1,ST04,Bihar
19320,5919,63947,77000,84.42,2,CT13,ST04,801110,8/28/1963,Salaried,10/25/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19321,6063,60947,74000,83.78,2,CT13,ST04,801110,2/23/1983,Salaried,10/13/2018,1,1,0,0,0,0,742,0,0yrs 7mon,0,R3,ST04,Patna,0,ST04,Bihar
19322,6336,88189,104000,86.06,2,CT13,ST04,801110,5/1/1974,Salaried,8/16/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19323,6415,52078,64000,83.59,2,CT13,ST04,801110,3/20/1994,Self employed,8/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,1,ST04,Bihar
19324,6439,90555,109000,84.4,2,CT13,ST04,801110,1/13/1990,Self employed,8/16/2018,1,1,0,0,0,0,667,0,0yrs 9mon,0,R3,ST04,Patna,0,ST04,Bihar
19325,6641,59913,76000,79.87,2,CT13,ST04,801110,8/27/1989,Self employed,9/29/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,1,ST04,Bihar
19326,6750,53303,72430,74.55,2,CT13,ST04,801110,9/21/1993,Salaried,10/29/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19327,6827,40410,68000,61.03,2,CT13,ST04,801110,6/7/1973,Salaried,9/18/2018,1,1,0,0,0,0,728,0,1yrs 10mon,0,R3,ST04,Patna,0,ST04,Bihar
19328,7798,61947,73000,86.3,2,CT13,ST04,801110,12/19/1982,Salaried,9/25/2018,1,1,0,0,0,0,738,0,2yrs 1mon,1,R3,ST04,Patna,0,ST04,Bihar
19329,7843,47549,66000,73.03,2,CT13,ST04,801110,7/26/1978,Self employed,10/21/2018,1,1,0,0,0,0,576,0,6yrs 2mon,0,R3,ST04,Patna,1,ST04,Bihar
19331,8817,63213,71196,89.89,2,CT13,ST04,801110,11/19/1994,Salaried,7/8/2018,1,1,0,0,0,0,15,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19332,9430,63297,76000,84.67,2,CT13,ST04,801110,1/1/1975,Self employed,10/23/2018,1,1,0,0,0,0,17,0,0yrs 2mon,0,R3,ST04,Patna,0,ST04,Bihar
19333,9906,68169,81200,84.98,2,CT13,ST04,801110,6/1/1966,Salaried,10/30/2018,1,1,0,0,0,0,681,1,0yrs 8mon,0,R3,ST04,Patna,0,ST04,Bihar
19334,10378,66382,76000,88.82,2,CT13,ST04,801110,5/30/1974,Self employed,8/23/2018,1,1,1,0,0,0,708,0,2yrs 5mon,0,R3,ST04,Patna,0,ST04,Bihar
19335,10416,60613,68940,89.5,2,CT13,ST04,801110,4/5/1973,Self employed,4/8/2018,1,1,0,0,0,0,738,0,2yrs 1mon,0,R3,ST04,Patna,1,ST04,Bihar
19336,12128,58259,69000,86.23,2,CT13,ST04,801110,2/2/1979,Salaried,8/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19337,12733,61011,71530,87.25,2,CT13,ST04,801110,7/3/1975,Salaried,10/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19338,12880,58513,77400,77.26,2,CT13,ST04,801110,1/3/1986,Salaried,9/23/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19339,14336,48750,68000,73.46,2,CT13,ST04,801110,12/16/1995,Salaried,9/14/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19340,14984,70123,94810,74.89,2,CT13,ST04,801110,3/9/1989,Salaried,10/21/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19342,15355,50303,58412,87.31,2,CT13,ST04,801110,8/4/1966,Self employed,8/18/2018,1,1,0,0,0,0,568,0,2yrs 7mon,0,R3,ST04,Patna,0,ST04,Bihar
19343,15833,38239,102000,38.53,2,CT13,ST04,801110,6/5/1992,Salaried,9/15/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19344,16154,61598,70100,89.87,2,CT13,ST04,801110,2/1/1975,Salaried,9/14/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19345,16786,55217,72500,77.99,2,CT13,ST04,801110,10/18/1978,Self employed,11/8/2018,1,1,0,0,0,0,623,0,1yrs 5mon,0,R3,ST04,Patna,0,ST04,Bihar
19346,18295,58259,75000,78.67,2,CT13,ST04,801110,4/13/1992,Salaried,9/27/2018,1,1,0,0,0,0,15,0,1yrs 1mon,0,R3,ST04,Patna,0,ST04,Bihar
19347,20149,56513,72800,79.67,2,CT13,ST04,801110,4/16/1964,Self employed,9/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19348,21333,59259,76500,78.43,2,CT13,ST04,801110,2/5/1973,Self employed,10/31/2018,1,1,0,0,0,0,825,0,2yrs 1mon,1,R3,ST04,Patna,0,ST04,Bihar
19349,22389,40884,81500,51.53,2,CT13,ST04,801110,6/1/1997,Self employed,11/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19350,23024,43744,75076,59.07,2,CT13,ST04,801110,8/22/1996,Self employed,9/28/2018,1,1,0,0,0,0,16,0,3yrs 11mon,0,R3,ST04,Patna,0,ST04,Bihar
19351,801,55433,71580,81.03,74,CT13,ST04,801110,3/10/1965,Self employed,9/21/2018,1,1,0,0,0,0,300,0,10yrs 7mon,0,R2,ST04,Patna,0,ST04,Bihar
19352,1008,78329,106991,74.77,74,CT13,ST04,801110,4/4/1994,Salaried,10/24/2018,1,1,0,0,0,0,825,0,0yrs 7mon,0,R2,ST04,Patna,0,ST04,Bihar
19353,1604,64119,81662,80.45,74,CT13,ST04,801110,1/1/1978,Salaried,10/31/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19354,2855,56259,74015,77.01,74,CT13,ST04,801110,7/10/1985,Self employed,9/17/2018,1,1,0,0,0,0,693,0,2yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19355,3928,44849,62389,74.53,74,CT13,ST04,801110,6/1/1988,Self employed,9/15/2018,1,1,1,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19356,4417,46445,59946,83.41,74,CT13,ST04,801110,7/19/1991,Self employed,10/30/2018,1,0,1,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,1,ST04,Bihar
19357,7388,46095,56000,89.29,74,CT13,ST04,801110,1/1/1993,Salaried,10/8/2018,1,1,0,0,0,0,836,0,2yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19358,8531,56513,72344,80.17,74,CT13,ST04,801110,7/5/1990,Salaried,10/31/2018,1,1,0,0,0,0,774,0,2yrs 8mon,0,R2,ST04,Patna,0,ST04,Bihar
19359,9603,48395,72344,69.11,74,CT13,ST04,801110,7/26/1993,Salaried,10/25/2018,1,1,1,0,0,0,0,0,0yrs 0mon,1,R2,ST04,Patna,0,ST04,Bihar
19360,10807,49658,61628,87.62,74,CT13,ST04,801110,1/1/1983,Self employed,8/23/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,1,ST04,Bihar
19361,10954,37639,50229,79.64,74,CT13,ST04,801110,1/1/1969,Salaried,10/22/2018,1,1,0,0,0,0,648,0,4yrs 9mon,0,R2,ST04,Patna,1,ST04,Bihar
19363,14288,41894,76992,55.85,74,CT13,ST04,801110,12/4/1968,Self employed,10/21/2018,1,1,0,0,0,0,586,0,9yrs 4mon,0,R2,ST04,Patna,0,ST04,Bihar
19364,15812,49145,60593,82.52,74,CT13,ST04,801110,6/20/1995,Self employed,9/22/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19365,16594,46349,60346,79.54,74,CT13,ST04,801110,1/1/1990,Self employed,10/13/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19366,17903,59197,72344,84.32,74,CT13,ST04,801110,3/18/1996,Salaried,10/26/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19367,19126,33154,55781,66.33,74,CT13,ST04,801110,8/23/1960,Self employed,8/29/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19368,20873,47233,57464,89.62,74,CT13,ST04,801110,9/20/1967,Self employed,8/23/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19369,21869,64419,88215,74.82,74,CT13,ST04,801110,1/1/1996,Salaried,10/21/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19370,22949,33284,46605,75.1,74,CT13,ST04,801110,1/1/1971,Self employed,10/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST04,Patna,0,ST04,Bihar
19371,6,51803,67466,79.3,162,CT13,ST04,801110,11/23/1964,Self employed,8/17/2018,1,1,0,0,0,0,300,0,15yrs 2mon,0,R1,ST04,Patna,0,ST04,Bihar
19372,6093,60613,74778,82.78,162,CT13,ST04,801110,6/29/1965,Salaried,10/21/2018,1,1,0,0,0,0,589,0,2yrs 7mon,0,R1,ST04,Patna,0,ST04,Bihar
19373,6251,46849,69913,68.66,162,CT13,ST04,801110,11/1/1988,Salaried,8/31/2018,1,1,0,0,0,0,725,0,3yrs 3mon,3,R1,ST04,Patna,0,ST04,Bihar
19374,7851,54073,67486,84.46,162,CT13,ST04,801110,5/30/1982,Self employed,9/22/2018,1,1,0,0,0,0,832,0,0yrs 3mon,0,R1,ST04,Patna,0,ST04,Bihar
19375,9129,57013,73521,78.89,162,CT13,ST04,801110,1/27/1992,Salaried,10/30/2018,1,1,0,0,0,0,610,0,1yrs 8mon,0,R1,ST04,Patna,1,ST04,Bihar
19376,9178,56759,66456,88.03,162,CT13,ST04,801110,7/31/1997,Salaried,8/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19377,9736,65882,75660,89.88,162,CT13,ST04,801110,2/24/1994,Self employed,9/19/2018,1,1,0,0,0,0,738,0,0yrs 5mon,2,R1,ST04,Patna,0,ST04,Bihar
19378,1903,45145,76983,61.05,251,CT13,ST04,801110,10/1/1986,Self employed,9/14/2018,1,0,0,1,0,0,577,0,0yrs 7mon,0,R1,ST04,Patna,0,ST04,Bihar
19379,2117,34241,69950,50.61,251,CT13,ST04,801110,11/8/1996,Salaried,4/10/2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19380,5291,48188,69733,71.86,251,CT13,ST04,801110,12/31/1985,Self employed,10/31/2018,1,0,1,1,0,0,17,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19381,6034,55059,73730,78.26,251,CT13,ST04,801110,9/3/1991,Self employed,9/14/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19382,6202,43949,72111,63.24,251,CT13,ST04,801110,2/1/1997,Salaried,10/22/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,1,ST04,Bihar
19383,6221,82686,122322,69.49,251,CT13,ST04,801110,9/5/1989,Salaried,10/15/2018,1,0,1,0,1,0,0,0,0yrs 0mon,0,R1,ST04,Patna,1,ST04,Bihar
19384,6356,64302,76429,86.9,251,CT13,ST04,801110,10/1/1963,Self employed,9/21/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19385,8631,51303,73532,72.08,251,CT13,ST04,801110,10/1/1990,Self employed,10/25/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,1,ST04,Bihar
19386,11578,58013,72098,81.83,251,CT13,ST04,801110,10/1/1984,Salaried,10/25/2018,1,0,0,1,0,0,627,0,5yrs 1mon,1,R1,ST04,Patna,1,ST04,Bihar
19387,12468,51078,68996,76.82,251,CT13,ST04,801110,6/15/1964,Self employed,10/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,1,ST04,Bihar
19388,15564,53178,65442,83.43,251,CT13,ST04,801110,3/3/1981,Self employed,9/23/2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19389,16289,62562,99854,66.1,251,CT13,ST04,801110,11/1/1981,Self employed,8/23/2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19390,16913,58947,75527,80.1,251,CT13,ST04,801110,10/1/1960,Self employed,9/23/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,1,ST04,Bihar
19391,17611,65082,95774,69.96,251,CT13,ST04,801110,10/1/1982,Self employed,8/24/2018,1,0,0,1,0,0,738,0,3yrs 0mon,0,R1,ST04,Patna,1,ST04,Bihar
19392,18575,17619,74215,24.93,251,CT13,ST04,801110,10/1/1983,Self employed,12/10/2018,1,0,0,1,0,0,300,0,6yrs 8mon,0,R1,ST04,Patna,0,ST04,Bihar
19393,21561,57413,88424,67.18,251,CT13,ST04,801110,10/1/1961,Self employed,10/15/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19394,22667,56013,68768,84.34,251,CT13,ST04,801110,4/1/1976,Self employed,8/9/2018,1,0,1,1,0,0,738,0,0yrs 4mon,0,R1,ST04,Patna,1,ST04,Bihar
19395,22888,51578,73158,72.45,251,CT13,ST04,801110,9/5/1967,Self employed,10/28/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19396,2765,59213,85149,71.64,255,CT13,ST04,801110,1/1/1978,Self employed,10/22/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19397,6283,77566,108250,74.83,255,CT13,ST04,801110,9/9/1995,Self employed,9/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19398,7951,72671,102083,76.41,255,CT13,ST04,801110,7/12/1984,Self employed,10/15/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19399,13209,43394,70985,63.39,255,CT13,ST04,801110,1/1/1971,Self employed,8/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19400,14478,62947,76941,84.48,255,CT13,ST04,801110,4/17/1997,Self employed,8/29/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19401,17963,64882,106150,63.12,255,CT13,ST04,801110,5/21/1992,Self employed,4/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19402,19077,41394,67140,64.05,255,CT13,ST04,801110,1/4/1978,Self employed,10/24/2018,1,1,0,0,0,0,542,0,5yrs 2mon,1,R1,ST04,Patna,0,ST04,Bihar
19404,21202,64882,75480,88.77,255,CT13,ST04,801110,4/15/1995,Self employed,10/25/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST04,Patna,0,ST04,Bihar
19405,1238,47849,61535,79.63,34,CT13,ST04,801110,5/13/1965,Salaried,8/31/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19406,1612,47445,70846,69.59,34,CT13,ST04,801110,6/1/1986,Self employed,9/25/2018,1,0,0,1,0,0,825,0,0yrs 7mon,1,R3,ST04,Patna,0,ST04,Bihar
19407,2094,64189,78008,85.0,34,CT13,ST04,801110,2/15/1965,Self employed,8/9/2018,1,1,0,0,0,0,657,0,0yrs 6mon,0,R3,ST04,Patna,0,ST04,Bihar
19408,2348,40994,65369,65.78,34,CT13,ST04,801110,12/12/1995,Salaried,10/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19409,3633,53803,62188,88.44,34,CT13,ST04,801110,9/11/1961,Self employed,9/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19410,6846,95800,244607,40.84,34,CT13,ST04,801110,2/26/1983,Self employed,11/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,2,R3,ST04,Patna,0,ST04,Bihar
19411,6872,44482,54520,84.99,34,CT13,ST04,801110,7/1/1975,Self employed,8/30/2018,1,1,0,0,0,0,825,0,1yrs 1mon,2,R3,ST04,Patna,0,ST04,Bihar
19412,8691,52803,71500,74.83,34,CT13,ST04,801110,11/19/1970,Salaried,10/19/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19413,8797,48049,66611,75.06,34,CT13,ST04,801110,9/17/1995,Self employed,10/19/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19414,12172,44394,61015,73.75,34,CT13,ST04,801110,1/1/1980,Self employed,8/31/2018,1,1,0,0,0,0,692,0,4yrs 0mon,2,R3,ST04,Patna,0,ST04,Bihar
19415,13715,70817,97500,74.87,34,CT13,ST04,801110,5/26/1992,Self employed,10/21/2018,1,1,0,0,0,0,300,0,1yrs 4mon,0,R3,ST04,Patna,1,ST04,Bihar
19416,14855,49803,62025,83.84,34,CT13,ST04,801110,7/4/1990,Self employed,9/17/2018,1,1,0,0,0,0,16,0,1yrs 2mon,0,R3,ST04,Patna,0,ST04,Bihar
19417,16366,53303,70058,78.51,34,CT13,ST04,801110,10/13/1980,Salaried,10/22/2018,1,0,0,1,0,0,718,0,3yrs 2mon,0,R3,ST04,Patna,0,ST04,Bihar
19418,17912,44949,58411,78.07,34,CT13,ST04,801110,1/7/1995,Self employed,9/23/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,0,ST04,Bihar
19419,18388,50879,66139,79.99,34,CT13,ST04,801110,1/1/1990,Self employed,9/23/2018,1,0,0,1,0,0,0,0,0yrs 0mon,2,R3,ST04,Patna,1,ST04,Bihar
19420,19326,51328,62440,84.08,34,CT13,ST04,801110,1/1/1979,Self employed,10/27/2018,1,1,0,0,0,0,625,0,3yrs 11mon,0,R3,ST04,Patna,0,ST04,Bihar
19421,20078,54159,67394,82.5,34,CT13,ST04,801110,6/4/1996,Self employed,9/25/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST04,Patna,1,ST04,Bihar
19422,22654,51278,61128,87.03,34,CT13,ST04,801110,8/13/1984,Self employed,11/8/2018,1,1,0,0,0,0,738,0,0yrs 6mon,0,R3,ST04,Patna,1,ST04,Bihar
19423,23151,51303,65847,78.97,34,CT13,ST04,801110,6/1/1970,Self employed,9/14/2018,1,1,0,0,0,0,17,0,0yrs 1mon,0,R3,ST04,Patna,0,ST04,Bihar
19424,3824,52000,64541,83.67,147,CT13,ST04,801110,1/1/1980,Salaried,5/9/2018,1,1,0,0,0,0,738,0,2yrs 1mon,2,R4,ST04,Patna,1,ST04,Bihar
19425,5446,48699,70400,71.02,147,CT13,ST04,801110,3/9/1992,Salaried,8/21/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST04,Patna,0,ST04,Bihar
19426,7160,50403,72630,70.36,147,CT13,ST04,801110,7/7/1970,Self employed,10/18/2018,1,1,0,0,0,0,725,0,5yrs 1mon,1,R4,ST04,Patna,0,ST04,Bihar
19427,7691,45900,59400,79.97,147,CT13,ST04,801110,8/5/1996,Salaried,5/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST04,Patna,0,ST04,Bihar
19428,9235,41844,55300,77.76,147,CT13,ST04,801110,1/28/1988,Salaried,9/13/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST04,Patna,1,ST04,Bihar
19429,10982,42394,75005,58.66,147,CT13,ST04,801110,10/29/1974,Self employed,10/20/2018,1,1,0,0,0,0,774,0,2yrs 8mon,1,R4,ST04,Patna,0,ST04,Bihar
19430,12536,42200,54871,79.64,147,CT13,ST04,801110,1/1/1993,Self employed,1/8/2018,1,1,0,0,0,0,665,0,2yrs 11mon,0,R4,ST04,Patna,0,ST04,Bihar
19432,17616,52600,65000,83.54,147,CT13,ST04,801110,1/1/1986,Salaried,1/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST04,Patna,1,ST04,Bihar
19433,19892,58547,69648,87.01,147,CT13,ST04,801110,6/21/1996,Self employed,10/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST04,Patna,1,ST04,Bihar
19434,20326,44849,54970,82.77,147,CT13,ST04,801110,1/1/1988,Salaried,10/25/2018,1,1,0,0,0,0,625,0,0yrs 9mon,0,R4,ST04,Patna,0,ST04,Bihar
19435,20484,43694,63051,71.37,147,CT13,ST04,801110,1/1/1981,Self employed,8/23/2018,1,1,0,0,0,0,17,0,0yrs 0mon,1,R4,ST04,Patna,0,ST04,Bihar
19437,744,38239,54167,73.85,146,CT13,ST04,801110,7/3/1986,Salaried,10/31/2018,1,1,0,0,0,0,719,0,1yrs 6mon,2,R4,ST04,Patna,0,ST04,Bihar
